concept_name,wds_key,group,class_label,vlm_label,user_question,assistant_answer
image_description,HP18005453/8/3474_734,,ONCO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tumor. The tumor is composed of large, round cells with abundant eos"
image_description,HP14.5971/5d6049cfcb1bf69c1a753d1ef2b45c4652a0af85/3212_4896,,NOT_TUMOR,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological examination of a tissue sample. Histopathology is the study of diseased tissue under a microscope,"
image_description,HP12.6691/5dc900d15863f55daacdf513907689eed41b5890/3432_8128,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a dense infiltrate of lymphocytes and plasma cells in the dermis. The"
image_description,HP18005453/8/9544_13152,,ONCO,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a large number of lymphocytes, which are a type of white blood cell. These lym"
image_description,HP18005453/8/2970_2104,,ONCO,Unknown,Task: Describe in detail what you see.,"In the histopathological image, you can see a large number of lymphocytes, which are a type of white blood cell. These lym"
image_description,HP13.3311/bd0703c88e92d0da25592b4229e90c2a86eab42f/2592_4000,,pRCC,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a glomerulus with a crescentic pattern. The glomerulus is a network of tiny blood"
image_description,HP20002450/2/8425_15779,,ONCO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tumor. The tumor is composed of sheets of cells with a high nuclear-to"
image_description,HP20001530/6/41959_16227,,ONCO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue appears to have a normal architecture, which means that the cells and"
image_description,HP18014084/8/7187_6718,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a large number of lymphocytes, which are a type of white blood cell. These lym"
image_description,HP20002450/2/1502_22730,,ONCO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological examination of a skin biopsy. The image is stained with hematoxylin and eos"
image_description,HP12.7601/41ab7dc9fa05aaff9572b0a0084efec007da83b6/2620_8396,,pRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue appears to have a dense infiltrate of lymph"
image_description,HP18005453/8/11846_8782,,ONCO,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a large number of lymphocytes in the interstitial spaces of the liver. Lym"
image_description,HP19.5524/6161cc5b59034f199f34616d88a96f12fbb60163/4604_5272,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue is stained with hematoxylin and eosin ("
image_description,HP10.9650/e29ec8e61580b765e119c48ce5473ec548655e69/2108_6788,,pRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathology slide of a tissue sample. The tissue appears to have a dense lymphocytic infil"
image_description,HP19.7949/062ede50d0626e0b961dfd1572d68b1fa1c8ff26/1972_9144,,NOT_TUMOR,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue is stained with hematoxylin and eosin ("
image_description,H19.754/6d08fbc5f4ea40bd50944df37413b03de3ff26c5/2584_10504,,NOT_TUMOR,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue is stained with hematoxylin and eosin ("
image_description,HP18005453/8/856_3541,,ONCO,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a large number of cells with round to oval nuclei and scanty cytoplasm. The"
image_description,HP19012316/10/9611_4784,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a large number of cells with a round or oval shape, which are characteristic of the cells being examined."
image_description,HP12.5904/ad968a81e4f9456fb76c40e9739efad24a464bb2/4216_8868,,NOT_TUMOR,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tumor. The tumor is composed of sheets of cells, which are separated by fib"
image_description,HP20.2506/13/22027_3319,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a large number of lymphocytes, which are a type of white blood cell. These lym"
image_description,HP12.9282/71a11f26edd3ccea33d4e47d932915a56cbe928e/3600_6904,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathology of a tumor. Histopathology is the examination of tissues under a microscope to study the"
image_description,HP20002450/2/11189_18902,,ONCO,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a large number of lymphocytes, which are a type of white blood cell. These lym"
image_description,HP19.7864/a8ea2382091b4675aa41a23b109ece8d739cb317/2304_5340,,NOT_TUMOR,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue appears to have a normal architecture, which means that the cells and"
image_description,HP13.3311/bd0703c88e92d0da25592b4229e90c2a86eab42f/2948_4508,,pRCC,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a dense infiltrate of lymphocytes and plasma cells in the submucosa. The"
image_description,HP15.12550/be29a4b1fc327e5c31f54bc1d462b75c5d4368d0/4052_7652,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a large number of lymphocytes and plasma cells infiltrating the tissue. These cells are"
image_description,HP12.6073/774d4e1e0c5d3892f487837580f69499a806effb/3376_2940,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue is stained with hematoxylin and eosin ("
image_description,HP20001530/6/33756_10007,,ONCO,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a large number of lymphocytes, which are a type of white blood cell. These lym"
image_description,HP16.819/606877b553fa618e87a2af70b62bd32e8ac58205/5312_4576,,NOT_TUMOR,Unknown,Task: Describe in detail what you see.,"In the image, you see a histopathological examination of a tissue sample. The tissue is stained with hematoxylin and eosin (H"
image_description,HP12.5904/ad968a81e4f9456fb76c40e9739efad24a464bb2/4276_5800,,pRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue is composed of multiple small cysts, which are fluid-"
image_description,HP19012316/10/1733_467,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a large number of fungal hyphae. Hyphae are the branching, thread-like structures"
image_description,HP12.9282/f663267028e7cb66060a4667bbb53e56bbcde64a/4148_7548,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a large, well-defined, and circumscribed mass. The mass is composed of a mixture of epit"
image_description,HP20002450/2/3351_18236,,ONCO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological examination of a tissue sample. The tissue is stained with hematoxylin and eosin ("
image_description,HP12.7601/41ab7dc9fa05aaff9572b0a0084efec007da83b6/1900_7768,,pRCC,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a dense infiltrate of lymphocytes and plasma cells in the dermis. The"
image_description,HP12.6710/6520102133a6a8833246f91b83e2768a15415f71/5672_8608,,NOT_TUMOR,Unknown,Task: Describe in detail what you see.,"In the histopathological image, you can see a dense inflammatory infiltrate in the dermis. The dermis is the"
image_description,HP12.8793/4a517d95e0d9e435f83c94ec5f6e6fa7ccac0db1/2972_9560,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological examination of a tissue sample. The tissue is stained with hematoxylin and eosin ("
image_description,HP14.10122/fa6aabb6d90f79858d18ceaef3438821c1ba8198/4208_9132,,pRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathology of a tumor. The tumor is composed of sheets of cells with a high nuclear-to-"
image_description,HP12.5998/8d72c9b2af3d445354d69f0a3e14e81552b6c9f8/3028_4868,,NOT_TUMOR,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathology of a tumor. The tumor is composed of a mixture of epithelial and spind"
image_description,HP12.8793/4a517d95e0d9e435f83c94ec5f6e6fa7ccac0db1/4192_6644,,NOT_TUMOR,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathology of a tumor. Histopathology refers to the microscopic examination of tissue samples to study the"
image_description,HP15.2902/1dd7c0a13c3cebe8b0336faae1034b26d82ad7da/4052_6512,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the histopathological image, you can see a dense lymphocytic infiltrate in the dermis. Lymphoc"
image_description,HP20.2506/13/5707_14331,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue appears to have a normal architecture, which means that the cells and"
image_description,HP18014084/8/11433_10298,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a dense infiltrate of lymphocytes, which are a type of white blood cell."
image_description,HP20001530/6/24203_790,,ONCO,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a dense inflammatory infiltrate in the dermis. This infiltrate is"
image_description,HP18005453/8/5687_9620,,ONCO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tumor. The tumor is composed of small, round cells with a high nuclear-"
image_description,HP18005453/8/2774_6929,,ONCO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue is stained with hematoxylin and eosin ("
image_description,HP10.5813/de4e111fab32190116736bfb46d4822a7195e17e/2096_7576,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a dense infiltrate of lymphocytes and plasma cells in the dermis. The"
image_description,HP10.9650/e29ec8e61580b765e119c48ce5473ec548655e69/3872_4108,,pRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a dense, fibrous stroma with a prominent vascular network. The stroma is the supportive tissue that surround"
image_description,HP12.6710/6520102133a6a8833246f91b83e2768a15415f71/5512_8200,,NOT_TUMOR,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. Histopathology is the examination of tissues under a microscope to study"
image_description,HP12.6691/5dc900d15863f55daacdf513907689eed41b5890/1900_8844,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a dense lymphoid infiltrate in the dermis. The dermis is the"
image_description,HP12.4271/a41dcf5a451dae700461558f6f9f437bb72437e2/3952_7456,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a dense lymphoid infiltrate with a germinal center. The germinal center is a"
image_description,HP20.2506/13/1674_16675,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a large number of cells with round nuclei and scanty cytoplasm. The nuclei are"
image_description,HP19.9421/ab99fbc26500430e7eee843ca03c5aa9469265ba/2588_3796,,NOT_TUMOR,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a liver with multiple nodules. These nodules are abnormal growths or masses within the liver tissue."
image_description,HP15.11259/6d6ff879d877d9f43a257ae9fdc72ba2ab24a96a/2688_5884,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the histopathological image, you can see a dense inflammatory infiltrate in the submucosa. The submucosa is the"
image_description,HP12.7726/8e9a96c4a1a96ab8e2b73747c5f92870cd5a95e2/3500_8204,,pRCC,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a section of tissue with a lymphoid follicle. The lymphoid follicle"
image_description,HP14.10122/fa6aabb6d90f79858d18ceaef3438821c1ba8198/1844_8240,,pRCC,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a dense infiltrate of lymphocytes and plasma cells. These are types of white blood"
image_description,HP18005453/8/9590_15506,,ONCO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. Histopathology is the examination of tissues under a microscope to study"
image_description,HP19.754/468012c6ecfd79be748ae3b05fdc45c44e42f0f4/3456_9032,,NOT_TUMOR,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathology slide of a tumor. The tumor is characterized by a dense fibrous stroma, which"
image_description,HP14.5971/5d6049cfcb1bf69c1a753d1ef2b45c4652a0af85/4232_4960,,pRCC,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a dense infiltrate of lymphocytes and plasma cells in the portal tract. The portal"
image_description,HP20002450/2/6867_5516,,ONCO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue is stained with hematoxylin and eosin ("
image_description,HP12.6073/2e4d98992a14efc2ac34b447827193840d081f75/4816_3676,,NOT_TUMOR,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue appears to be infiltrated by a tumor, which"
image_description,HP20001530/6/17889_17174,,ONCO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. Histopathology is the examination of tissues under a microscope to study"
image_description,HP14.5971/5d6049cfcb1bf69c1a753d1ef2b45c4652a0af85/2852_6844,,pRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue appears to have a normal architecture, which means that the cells and"
image_description,HP14.5971/f68be88cca3f765730ed981691ea9efab855053b/2492_3568,,pRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tumor. The tumor is composed of sheets of cells with eosinophil"
image_description,HP12.7225/b98520a37a57621f49096f60e14839eb60ef576d/3996_5856,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue is stained with hematoxylin and eosin ("
image_description,HP18.5818/a3a43f6995ca9257853c991e678618ab122eabef/3664_6564,,pRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue appears to be infiltrated by a tumor, which"
image_description,HP14.10122/fa6aabb6d90f79858d18ceaef3438821c1ba8198/3380_9620,,pRCC,Unknown,Task: Describe in detail what you see.,"In the image, you see a histopathological examination of a tumor. The tumor is composed of sheets of cells, which are separated by fibrous"
image_description,HP18014084/8/13131_663,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the histopathological image, you can see a large number of lymphocytes in the lymph node. Lymphocytes are"
image_description,HP20002450/2/9727_4815,,ONCO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue is stained with hematoxylin and eosin ("
image_description,HP12.7601/41ab7dc9fa05aaff9572b0a0084efec007da83b6/5044_5288,,NOT_TUMOR,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue appears to be composed of multiple small cysts, which are"
image_description,HP18005453/8/8299_8917,,ONCO,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a large number of cells with a high nuclear-to-cytoplasmic ratio. These cells are"
image_description,HP14.10122/6f5d1e3e644b9c6f33da732b5899b3fd4d74f672/1568_6000,,NOT_TUMOR,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histological section of a tumor. The tumor is composed of sheets of cells, which are arranged in a specific"
image_description,HP16.819/86228d4962c85edee28e25e134d07d972d56c245/2336_7264,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue is composed of a mixture of fibrous tissue and a large number"
image_description,HP10.9650/8ddeda4267f98aed205f322a834d037282cbf396/1716_6468,,pRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue appears to have a dense inflammatory infiltrate"
image_description,HP19012316/10/2141_8671,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological examination of a tissue sample. The tissue is stained with hematoxylin and eosin ("
image_description,HP19012316/10/6611_6877,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological examination of a tissue sample. The tissue is stained with hematoxylin and eosin ("
image_description,HP12.8355/c8510ba2f7c4bc0b59f30586739e6e42e3f61228/3372_5564,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the image, you see a histopathological view of a tissue sample. Histopathology is the examination of tissues under a microscope to study the"
image_description,HP18.5818/a3a43f6995ca9257853c991e678618ab122eabef/3104_5440,,pRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue appears to have a normal architecture, which means that the cells and"
image_description,HP16.819/606877b553fa618e87a2af70b62bd32e8ac58205/2288_5360,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the histopathological image, you can see a dense inflammatory infiltrate in the dermis. The dermis is the"
image_description,HP20.2506/13/25905_11610,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue appears to have a normal architecture, which means that the cells and"
image_description,HP12.7726/8e9a96c4a1a96ab8e2b73747c5f92870cd5a95e2/3368_5660,,pRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tumor. The tumor is composed of a mixture of epithelial and sp"
image_description,HP20002450/2/2134_4203,,ONCO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histological section of a tissue sample. The tissue is stained with hematoxylin and eosin (H"
image_description,HP18005453/8/5357_11949,,ONCO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tumor. The tumor is composed of small, round cells with a high nuclear-"
image_description,HP20001530/6/29471_41464,,ONCO,Unknown,Task: Describe in detail what you see.,"In the image, you see a histopathological view of a tissue sample. The tissue is composed of adipocytes, which are fat cells, and"
image_description,HP20002450/2/8981_12071,,ONCO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histological section of a tissue sample. The tissue appears to have a normal architecture, which means that the cells and structures"
image_description,HP18005453/8/2885_4891,,ONCO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue is stained with hematoxylin and eosin ("
image_description,HP19012316/10/3569_9607,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological examination of a tissue sample. The tissue is stained with hematoxylin and eosin ("
image_description,HP19.7715/b884f717df1d05d67a3e10d861684531f5970921/1952_6416,,NOT_TUMOR,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a tumor with a fibrous capsule. The tumor is composed of a mixture of epithel"
image_description,HP14.10122/fa6aabb6d90f79858d18ceaef3438821c1ba8198/3124_5448,,pRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tumor. The tumor is composed of multiple nests of cells, which are separated"
image_description,HP12.9282/a492beb00ddf0608cfcf1ded8e31b691fda4738c/3400_6268,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a large, well-defined, and encapsulated mass. The mass is composed of a mixture of fibrous tissue and"
image_description,HP15.12550/2305e6f39e6452abf4c671c165c03ca4c445c0f9/3232_6152,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the image, you see a histopathology of a lung biopsy. The lung tissue appears to have a normal architecture, with no evidence of infl"
image_description,HP12.7601/41ab7dc9fa05aaff9572b0a0084efec007da83b6/1968_8648,,pRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. Histopathology is the examination of tissues under a microscope to study"
image_description,HP20001530/6/43232_23817,,ONCO,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a dense inflammatory infiltrate, which is a collection of immune cells that have migrated"
image_description,HP12.6710/6520102133a6a8833246f91b83e2768a15415f71/3640_8780,,pRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. Histopathology is the examination of tissues under a microscope to study"
image_description,HP15.2902/e3dee97a7477385f764cb60088255f5fc24f07b4/3860_6792,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological examination of a tissue sample. The tissue is stained with hematoxylin and eosin ("
image_description,HP20.2506/13/30252_12555,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue appears to have a normal architecture, which means that the cells and"
image_description,HP19012316/10/6757_6037,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological examination of a tissue sample. The tissue is stained with hematoxylin and eosin ("
image_description,HP13.3201/76aeacbe742cf9f2c473b78070f179814fc84659/4872_16248,,pRCC,Unknown,Task: Describe in detail what you see.,"In the histopathological image, you can see a dense infiltrate of lymphocytes and plasma cells in the alveolar spaces."
image_description,HP20002450/2/9530_14448,,ONCO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue appears to have a normal architecture, with no signs of inflamm"
image_description,HP12.13358/51872de0c982de2102e20554e38621e034b733dd/3496_7860,,NOT_TUMOR,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue appears to have a normal architecture, which means that the cells and"
image_description,HP18014084/8/16147_8348,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a large number of spermatozoa, which are the mature male reproductive cells. These s"
image_description,HP14.69/353c35e790a5cacac2abdc26e8a55c02c395cffd/5044_6908,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue appears to be infiltrated by a large number of l"
image_description,HP12.7601/41ab7dc9fa05aaff9572b0a0084efec007da83b6/2296_8428,,pRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tumor. The tumor is composed of sheets of cells with a high nuclear-to"
image_description,HP19012316/10/7856_8023,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a large number of adipocytes, which are fat cells. These adipocytes are arranged in"
image_description,HP15.1480/2d73442166e8e0ee880d303bed92f1a155d6a17e/3908_8708,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue is stained with hematoxylin and eosin ("
image_description,HP12.5998/8d72c9b2af3d445354d69f0a3e14e81552b6c9f8/2984_5124,,NOT_TUMOR,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a large number of lymphocytes, which are a type of white blood cell. These lym"
image_description,HP15.12550/2305e6f39e6452abf4c671c165c03ca4c445c0f9/4256_7304,,NOT_TUMOR,Unknown,Task: Describe in detail what you see.,"In the histopathological image, you can see a dense infiltrate of lymphocytes and plasma cells. These are types of white blood"
image_description,HP19.4075/8db9d3485dcd55ef4350ee67fc669dc315a940de/3896_5172,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathology slide of a tumor. The slide is stained with hematoxylin and eosin ("
image_description,HP20.2506/13/22822_17734,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a variety of cell types and structures. The image is stained with hematoxylin and eosin"
image_description,HP18.5818/a3a43f6995ca9257853c991e678618ab122eabef/4492_9184,,NOT_TUMOR,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue is stained with hematoxylin and eosin ("
image_description,HP19.4075/8331a7dd29e1eba45df0841b7daa52f2b791344c/3444_2632,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tumor. The tumor is composed of a mixture of epithelial and sp"
image_description,HP18005453/8/4241_13258,,ONCO,Unknown,Task: Describe in detail what you see.,"In the histopathological image, you can see a large number of cells with round nuclei and scanty cytoplasm. The nuclei are"
image_description,HP19.7864/a8ea2382091b4675aa41a23b109ece8d739cb317/2404_5872,,NOT_TUMOR,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a large number of eosinophils, which are a type of white blood cell. These eos"
image_description,HP20.2506/13/27622_4295,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a large number of eosinophils, which are a type of white blood cell. These eos"
image_description,HP15.12550/2305e6f39e6452abf4c671c165c03ca4c445c0f9/2424_4760,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a tumor with a necrotic center, which means that the central part of the tumor has"
image_description,HP12.5904/ad968a81e4f9456fb76c40e9739efad24a464bb2/4152_5888,,pRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue appears to have a normal architecture, which means that the cells and"
image_description,HP19012316/10/3133_3000,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological examination of a tissue sample. The tissue is stained with hematoxylin and eosin ("
image_description,HP20001530/6/11279_25473,,ONCO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue appears to be infiltrated by a large number of l"
image_description,HP20.2506/13/651_15906,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a large number of cells with a round or oval shape, which are characteristic of the cells in this particular"
image_description,HP15.1480/2d73442166e8e0ee880d303bed92f1a155d6a17e/4780_8320,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathology of a tumor. Histopathology refers to the microscopic examination of tissue samples to study the"
image_description,HP20002450/2/3502_13417,,ONCO,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a large number of cells with round to oval nuclei and scant cytoplasm. These cells"
image_description,HP19.1773/a473bb79f489450d13a4517716a0ccd64006ed13/3196_10788,,pRCC,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a large number of lymphocytes, which are a type of white blood cell. These lym"
image_description,HP20002450/2/7587_21463,,ONCO,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a large number of round cells with a small nucleus and a large cytoplasmic vacuole"
image_description,HP19012316/10/4653_8677,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the histopathological image, you can see a large number of lymphocytes, which are a type of white blood cell. These lym"
image_description,HP18014084/8/16342_10460,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue appears to have a normal architecture, which means that the cells and"
image_description,HP18014084/8/11926_10557,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological examination of a tissue sample. The tissue is stained with hematoxylin and eosin ("
image_description,HP20.2506/13/14999_8108,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological examination of a tissue sample. The tissue is stained with hematoxylin and eosin ("
image_description,HP20001530/6/1164_1091,,ONCO,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a variety of features. There are multiple cysts of different sizes, some of which are filled with e"
image_description,HP18014084/8/18269_7458,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. Histopathology is the examination of tissues under a microscope to study"
image_description,HP20.2506/13/22962_1809,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the image, you see a histopathology slide of a tissue sample. The tissue appears to have a normal architecture, which means that the cells and structures"
image_description,HP14.1993/7a74e4f6929266c36a9a71907a5334c4c2a880b1/3988_4876,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histological section of a tissue sample. The tissue is stained with hematoxylin and eosin (H"
image_description,HP12.8793/4a517d95e0d9e435f83c94ec5f6e6fa7ccac0db1/3452_9220,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue appears to have a dense lymphocytic infil"
image_description,HP14.10122/6f5d1e3e644b9c6f33da732b5899b3fd4d74f672/1312_8848,,NOT_TUMOR,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tumor. The tumor is composed of a mixture of epithelial and sp"
image_description,HP19.7840/4f648cdb68f05627b0e5629e12bf68c6a981206e/2064_5504,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the image, you see a histopathological view of a tissue sample. The tissue is composed of a dense lymphoid infiltrate,"
image_description,HP19.7840/5aaebe497610a5e1fadc41fde2b7e1590325aed7/4052_9304,,ccRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a tissue sample. The tissue is stained with hematoxylin and eosin ("
image_description,HP18014084/8/11567_2061,,CHROMO,Unknown,Task: Describe in detail what you see.,"In the histopathology image, you can see a large number of foamy macrophages. These cells are characterized by their foamy appearance, which is"
image_description,HP19.1773/a473bb79f489450d13a4517716a0ccd64006ed13/1340_8616,,pRCC,Unknown,Task: Describe in detail what you see.,The image shows a histopathology of a tumor. Histopathology refers to the microscopic examination of tissue samples to study the manifestations of disease
image_description,HP18.5818/a3a43f6995ca9257853c991e678618ab122eabef/3652_8284,,pRCC,Unknown,Task: Describe in detail what you see.,"In the image, you can see a histopathological view of a liver biopsy. The liver tissue appears to be normal, with no evidence of infl"
